DATE,GEO,CATEGORY,VALUE
2023-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,171.9
2023-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.3
2023-06-01,Prairie Region,house,118.9
2023-06-01,Prince Edward Island,house,122.6
2023-06-01,Quebec,house,142.3
2023-06-01,"Québec, Quebec",house,129.9
2023-06-01,"Regina, Saskatchewan",house,102.9
2023-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-06-01,Saskatchewan,house,104.9
2023-06-01,"Saskatoon, Saskatchewan",house,106.2
2023-06-01,"Sherbrooke, Quebec",house,111.4
2023-06-01,"St. Catharines-Niagara, Ontario",house,127.4
2023-06-01,"St. John's, Newfoundland and Labrador",house,105.8
2023-06-01,"Toronto, Ontario",house,115.1
2023-06-01,"Trois-Rivières, Quebec",house,111.2
2023-06-01,"Vancouver, British Columbia",house,128.5
2023-06-01,"Victoria, British Columbia",house,121.7
2023-06-01,"Windsor, Ontario",house,145.6
2023-06-01,"Winnipeg, Manitoba",house,141.4
2023-07-01,Alberta,house,117.6
2023-07-01,Atlantic Region,house,117.2
2023-07-01,British Columbia,house,127.3
2023-07-01,"Calgary, Alberta",house,126.9
2023-07-01,Canada,house,124.9
2023-07-01,"Charlottetown, Prince Edward Island",house,122.6
2023-07-01,"Edmonton, Alberta",house,107.3
2023-07-01,"Greater Sudbury, Ontario",house,119.9
2023-07-01,"Guelph, Ontario",house,123
2023-07-01,"Halifax, Nova Scotia",house,121.3
2023-07-01,"Hamilton, Ontario",house,115.6
2023-07-01,"Kelowna, British Columbia",house,123.6
2023-07-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.5
2023-07-01,"London, Ontario",house,145.2
2023-07-01,Manitoba,house,141.4
2023-07-01,"Montréal, Quebec",house,151.9
2023-07-01,New Brunswick,house,119.5
2023-07-01,Newfoundland and Labrador,house,106.9
2023-07-01,Nova Scotia,house,121.3
2023-07-01,Ontario,house,126.2
2023-07-01,"Oshawa, Ontario",house,122
2023-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,171.1
2023-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.3
2023-07-01,Prairie Region,house,119.1
2023-07-01,Prince Edward Island,house,122.6
2023-07-01,Quebec,house,142.4
2023-07-01,"Québec, Quebec",house,129.7
2023-07-01,"Regina, Saskatchewan",house,102.4
2023-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-07-01,Saskatchewan,house,104.9
2023-07-01,"Saskatoon, Saskatchewan",house,106.5
2023-07-01,"Sherbrooke, Quebec",house,112.7
2023-07-01,"St. Catharines-Niagara, Ontario",house,127
2023-07-01,"St. John's, Newfoundland and Labrador",house,106.9
2023-07-01,"Toronto, Ontario",house,115.1
2023-07-01,"Trois-Rivières, Quebec",house,111.2
2023-07-01,"Vancouver, British Columbia",house,128.4
2023-07-01,"Victoria, British Columbia",house,120.7
2023-07-01,"Windsor, Ontario",house,145.6
2023-07-01,"Winnipeg, Manitoba",house,141.4
2023-08-01,Alberta,house,118.1
2023-08-01,Atlantic Region,house,117.2
2023-08-01,British Columbia,house,127.9
2023-08-01,"Calgary, Alberta",house,127.7
2023-08-01,Canada,house,125
2023-08-01,"Charlottetown, Prince Edward Island",house,122.6
2023-08-01,"Edmonton, Alberta",house,107.3
2023-08-01,"Greater Sudbury, Ontario",house,119.9
2023-08-01,"Guelph, Ontario",house,123
2023-08-01,"Halifax, Nova Scotia",house,121.3
2023-08-01,"Hamilton, Ontario",house,115.6
2023-08-01,"Kelowna, British Columbia",house,123.6
2023-08-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.5
2023-08-01,"London, Ontario",house,145.2
2023-08-01,Manitoba,house,141.5
2023-08-01,"Montréal, Quebec",house,151.9
2023-08-01,New Brunswick,house,119.5
2023-08-01,Newfoundland and Labrador,house,106.9
2023-08-01,Nova Scotia,house,121.3
2023-08-01,Ontario,house,125.8
2023-08-01,"Oshawa, Ontario",house,121.6
2023-08-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,168.9
2023-08-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.3
2023-08-01,Prairie Region,house,119.5
2023-08-01,Prince Edward Island,house,122.6
2023-08-01,Quebec,house,142.4
2023-08-01,"Québec, Quebec",house,129.7
2023-08-01,"Regina, Saskatchewan",house,102.3
2023-08-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-08-01,Saskatchewan,house,104.6
2023-08-01,"Saskatoon, Saskatchewan",house,106.2
2023-08-01,"Sherbrooke, Quebec",house,113.1
2023-08-01,"St. Catharines-Niagara, Ontario",house,126.8
2023-08-01,"St. John's, Newfoundland and Labrador",house,106.9
2023-08-01,"Toronto, Ontario",house,115
2023-08-01,"Trois-Rivières, Quebec",house,111.2
2023-08-01,"Vancouver, British Columbia",house,129.1
2023-08-01,"Victoria, British Columbia",house,120.7
2023-08-01,"Windsor, Ontario",house,145.9
2023-08-01,"Winnipeg, Manitoba",house,141.5
2023-09-01,Alberta,house,117.9
2023-09-01,Atlantic Region,house,117.2
2023-09-01,British Columbia,house,127.4
2023-09-01,"Calgary, Alberta",house,127.8
2023-09-01,Canada,house,124.7
2023-09-01,"Charlottetown, Prince Edward Island",house,122.6
2023-09-01,"Edmonton, Alberta",house,106.6
2023-09-01,"Greater Sudbury, Ontario",house,119.9
2023-09-01,"Guelph, Ontario",house,123
2023-09-01,"Halifax, Nova Scotia",house,121.3
2023-09-01,"Hamilton, Ontario",house,115.7
2023-09-01,"Kelowna, British Columbia",house,122.8
2023-09-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.5
2023-09-01,"London, Ontario",house,145.2
2023-09-01,Manitoba,house,141.5
2023-09-01,"Montréal, Quebec",house,150.9
2023-09-01,New Brunswick,house,119.5
2023-09-01,Newfoundland and Labrador,house,106.9
2023-09-01,Nova Scotia,house,121.3
2023-09-01,Ontario,house,125.7
2023-09-01,"Oshawa, Ontario",house,121.2
2023-09-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,168.2
2023-09-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2023-09-01,Prairie Region,house,119.3
2023-09-01,Prince Edward Island,house,122.6
2023-09-01,Quebec,house,141.7
2023-09-01,"Québec, Quebec",house,129.7
2023-09-01,"Regina, Saskatchewan",house,102.3
2023-09-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-09-01,Saskatchewan,house,104.6
2023-09-01,"Saskatoon, Saskatchewan",house,106.1
2023-09-01,"Sherbrooke, Quebec",house,112.8
2023-09-01,"St. Catharines-Niagara, Ontario",house,126.4
2023-09-01,"St. John's, Newfoundland and Labrador",house,106.9
2023-09-01,"Toronto, Ontario",house,115
2023-09-01,"Trois-Rivières, Quebec",house,111.2
2023-09-01,"Vancouver, British Columbia",house,128.6
2023-09-01,"Victoria, British Columbia",house,120.7
2023-09-01,"Windsor, Ontario",house,145.9
2023-09-01,"Winnipeg, Manitoba",house,141.5
2023-10-01,Alberta,house,117.9
2023-10-01,Atlantic Region,house,117.2
2023-10-01,British Columbia,house,127.4
2023-10-01,"Calgary, Alberta",house,127.8
2023-10-01,Canada,house,124.7
2023-10-01,"Charlottetown, Prince Edward Island",house,122.6
2023-10-01,"Edmonton, Alberta",house,106.8
2023-10-01,"Greater Sudbury, Ontario",house,119.9
2023-10-01,"Guelph, Ontario",house,123
2023-10-01,"Halifax, Nova Scotia",house,121.3
2023-10-01,"Hamilton, Ontario",house,115.2
2023-10-01,"Kelowna, British Columbia",house,122.3
2023-10-01,"Kitchener-Cambridge-Waterloo, Ontario",house,158.8
2023-10-01,"London, Ontario",house,144.9
2023-10-01,Manitoba,house,141.5
2023-10-01,"Montréal, Quebec",house,151
2023-10-01,New Brunswick,house,119.5
2023-10-01,Newfoundland and Labrador,house,106.9
2023-10-01,Nova Scotia,house,121.3
2023-10-01,Ontario,house,125.6
2023-10-01,"Oshawa, Ontario",house,121.2
2023-10-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,168.1
2023-10-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2023-10-01,Prairie Region,house,119.3
2023-10-01,Prince Edward Island,house,122.6
2023-10-01,Quebec,house,141.9
2023-10-01,"Québec, Quebec",house,130.1
2023-10-01,"Regina, Saskatchewan",house,102.3
2023-10-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-10-01,Saskatchewan,house,104.4
2023-10-01,"Saskatoon, Saskatchewan",house,105.9
2023-10-01,"Sherbrooke, Quebec",house,112.3
2023-10-01,"St. Catharines-Niagara, Ontario",house,126.5
2023-10-01,"St. John's, Newfoundland and Labrador",house,106.9
2023-10-01,"Toronto, Ontario",house,114.9
2023-10-01,"Trois-Rivières, Quebec",house,111.2
2023-10-01,"Vancouver, British Columbia",house,128.6
2023-10-01,"Victoria, British Columbia",house,120.7
2023-10-01,"Windsor, Ontario",house,145.9
2023-10-01,"Winnipeg, Manitoba",house,141.5
2023-11-01,Alberta,house,117.6
2023-11-01,Atlantic Region,house,117.1
2023-11-01,British Columbia,house,127.3
2023-11-01,"Calgary, Alberta",house,127.6
2023-11-01,Canada,house,124.4
2023-11-01,"Charlottetown, Prince Edward Island",house,122.6
2023-11-01,"Edmonton, Alberta",house,106.3
2023-11-01,"Greater Sudbury, Ontario",house,119.2
2023-11-01,"Guelph, Ontario",house,123
2023-11-01,"Halifax, Nova Scotia",house,121.3
2023-11-01,"Hamilton, Ontario",house,114
2023-11-01,"Kelowna, British Columbia",house,122.1
2023-11-01,"Kitchener-Cambridge-Waterloo, Ontario",house,157.5
2023-11-01,"London, Ontario",house,144.4
2023-11-01,Manitoba,house,140.8
2023-11-01,"Montréal, Quebec",house,151
2023-11-01,New Brunswick,house,119.5
2023-11-01,Newfoundland and Labrador,house,105.8
2023-11-01,Nova Scotia,house,121.3
2023-11-01,Ontario,house,125.2
2023-11-01,"Oshawa, Ontario",house,121.2
2023-11-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,166.9
2023-11-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2023-11-01,Prairie Region,house,118.9
2023-11-01,Prince Edward Island,house,122.6
2023-11-01,Quebec,house,141.8
2023-11-01,"Québec, Quebec",house,130.1
2023-11-01,"Regina, Saskatchewan",house,102
2023-11-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.5
2023-11-01,Saskatchewan,house,103.9
2023-11-01,"Saskatoon, Saskatchewan",house,105.2
2023-11-01,"Sherbrooke, Quebec",house,111
2023-11-01,"St. Catharines-Niagara, Ontario",house,126.9
2023-11-01,"St. John's, Newfoundland and Labrador",house,105.8
2023-11-01,"Toronto, Ontario",house,114.7
2023-11-01,"Trois-Rivières, Quebec",house,111.8
2023-11-01,"Vancouver, British Columbia",house,128.6
2023-11-01,"Victoria, British Columbia",house,119.7
2023-11-01,"Windsor, Ontario",house,145.9
2023-11-01,"Winnipeg, Manitoba",house,140.8
2023-12-01,Alberta,house,117.8
2023-12-01,Atlantic Region,house,116.2
2023-12-01,British Columbia,house,127.3
2023-12-01,"Calgary, Alberta",house,128.1
2023-12-01,Canada,house,124.4
2023-12-01,"Charlottetown, Prince Edward Island",house,122.6
2023-12-01,"Edmonton, Alberta",house,106.2
2023-12-01,"Greater Sudbury, Ontario",house,119.2
2023-12-01,"Guelph, Ontario",house,123
2023-12-01,"Halifax, Nova Scotia",house,119.9
2023-12-01,"Hamilton, Ontario",house,114
2023-12-01,"Kelowna, British Columbia",house,122.1
2023-12-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.8
2023-12-01,"London, Ontario",house,144.4
2023-12-01,Manitoba,house,140.9
2023-12-01,"Montréal, Quebec",house,151
2023-12-01,New Brunswick,house,119.2
2023-12-01,Newfoundland and Labrador,house,105.8
2023-12-01,Nova Scotia,house,119.9
2023-12-01,Ontario,house,125.1
2023-12-01,"Oshawa, Ontario",house,121.2
2023-12-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,166.7
2023-12-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2023-12-01,Prairie Region,house,119.1
2023-12-01,Prince Edward Island,house,122.6
2023-12-01,Quebec,house,141.8
2023-12-01,"Québec, Quebec",house,130.2
2023-12-01,"Regina, Saskatchewan",house,101.1
2023-12-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.2
2023-12-01,Saskatchewan,house,103.7
2023-12-01,"Saskatoon, Saskatchewan",house,105.4
2023-12-01,"Sherbrooke, Quebec",house,111.2
2023-12-01,"St. Catharines-Niagara, Ontario",house,126.9
2023-12-01,"St. John's, Newfoundland and Labrador",house,105.8
2023-12-01,"Toronto, Ontario",house,114.6
2023-12-01,"Trois-Rivières, Quebec",house,111.8
2023-12-01,"Vancouver, British Columbia",house,128.7
2023-12-01,"Victoria, British Columbia",house,119.7
2023-12-01,"Windsor, Ontario",house,145.9
2023-12-01,"Winnipeg, Manitoba",house,140.9
2024-01-01,Alberta,house,118
2024-01-01,Atlantic Region,house,116.2
2024-01-01,British Columbia,house,127.1
2024-01-01,"Calgary, Alberta",house,127.9
2024-01-01,Canada,house,124.3
2024-01-01,"Charlottetown, Prince Edward Island",house,122.6
2024-01-01,"Edmonton, Alberta",house,107
2024-01-01,"Greater Sudbury, Ontario",house,119.2
2024-01-01,"Guelph, Ontario",house,123
2024-01-01,"Halifax, Nova Scotia",house,119.9
2024-01-01,"Hamilton, Ontario",house,114
2024-01-01,"Kelowna, British Columbia",house,122.1
2024-01-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.9
2024-01-01,"London, Ontario",house,144.4
2024-01-01,Manitoba,house,141
2024-01-01,"Montréal, Quebec",house,150.6
2024-01-01,New Brunswick,house,119.2
2024-01-01,Newfoundland and Labrador,house,105.8
2024-01-01,Nova Scotia,house,119.9
2024-01-01,Ontario,house,125
2024-01-01,"Oshawa, Ontario",house,121.5
2024-01-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,166.1
2024-01-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2024-01-01,Prairie Region,house,119.3
2024-01-01,Prince Edward Island,house,122.6
2024-01-01,Quebec,house,141.6
2024-01-01,"Québec, Quebec",house,130.3
2024-01-01,"Regina, Saskatchewan",house,101.1
2024-01-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.2
2024-01-01,Saskatchewan,house,103.7
2024-01-01,"Saskatoon, Saskatchewan",house,105.4
2024-01-01,"Sherbrooke, Quebec",house,111.1
2024-01-01,"St. Catharines-Niagara, Ontario",house,126.9
2024-01-01,"St. John's, Newfoundland and Labrador",house,105.8
2024-01-01,"Toronto, Ontario",house,114.6
2024-01-01,"Trois-Rivières, Quebec",house,112.3
2024-01-01,"Vancouver, British Columbia",house,128.3
2024-01-01,"Victoria, British Columbia",house,119.7
2024-01-01,"Windsor, Ontario",house,145.9
2024-01-01,"Winnipeg, Manitoba",house,141
2024-02-01,Alberta,house,118.2
2024-02-01,Atlantic Region,house,116.3
2024-02-01,British Columbia,house,127.2
2024-02-01,"Calgary, Alberta",house,128
2024-02-01,Canada,house,124.4
2024-02-01,"Charlottetown, Prince Edward Island",house,122.6
2024-02-01,"Edmonton, Alberta",house,107.3
2024-02-01,"Greater Sudbury, Ontario",house,119.2
2024-02-01,"Guelph, Ontario",house,123
2024-02-01,"Halifax, Nova Scotia",house,120.1
2024-02-01,"Hamilton, Ontario",house,114
2024-02-01,"Kelowna, British Columbia",house,122.1
2024-02-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.9
2024-02-01,"London, Ontario",house,144.4
2024-02-01,Manitoba,house,139.8
2024-02-01,"Montréal, Quebec",house,151.2
2024-02-01,New Brunswick,house,119.2
2024-02-01,Newfoundland and Labrador,house,105.8
2024-02-01,Nova Scotia,house,120.1
2024-02-01,Ontario,house,125
2024-02-01,"Oshawa, Ontario",house,121.5
2024-02-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,166.4
2024-02-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2024-02-01,Prairie Region,house,119.4
2024-02-01,Prince Edward Island,house,122.6
2024-02-01,Quebec,house,142
2024-02-01,"Québec, Quebec",house,130.3
2024-02-01,"Regina, Saskatchewan",house,101.1
2024-02-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,119.2
2024-02-01,Saskatchewan,house,103.7
2024-02-01,"Saskatoon, Saskatchewan",house,105.4
2024-02-01,"Sherbrooke, Quebec",house,111.1
2024-02-01,"St. Catharines-Niagara, Ontario",house,126.9
2024-02-01,"St. John's, Newfoundland and Labrador",house,105.8
2024-02-01,"Toronto, Ontario",house,114.5
2024-02-01,"Trois-Rivières, Quebec",house,112.3
2024-02-01,"Vancouver, British Columbia",house,128.5
2024-02-01,"Victoria, British Columbia",house,119.7
2024-02-01,"Windsor, Ontario",house,145.9
2024-02-01,"Winnipeg, Manitoba",house,139.8
2024-03-01,Alberta,house,118.6
2024-03-01,Atlantic Region,house,116.5
2024-03-01,British Columbia,house,127.2
2024-03-01,"Calgary, Alberta",house,128.6
2024-03-01,Canada,house,124.4
2024-03-01,"Charlottetown, Prince Edward Island",house,122.6
2024-03-01,"Edmonton, Alberta",house,107.4
2024-03-01,"Greater Sudbury, Ontario",house,119.2
2024-03-01,"Guelph, Ontario",house,123
2024-03-01,"Halifax, Nova Scotia",house,120.1
2024-03-01,"Hamilton, Ontario",house,114.2
2024-03-01,"Kelowna, British Columbia",house,122
2024-03-01,"Kitchener-Cambridge-Waterloo, Ontario",house,156.5
2024-03-01,"London, Ontario",house,144
2024-03-01,Manitoba,house,139.9
2024-03-01,"Montréal, Quebec",house,151.8
2024-03-01,New Brunswick,house,120
2024-03-01,Newfoundland and Labrador,house,105.7
2024-03-01,Nova Scotia,house,120.1
2024-03-01,Ontario,house,124.8
2024-03-01,"Oshawa, Ontario",house,121.5
2024-03-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164.9
2024-03-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2024-03-01,Prairie Region,house,119.7
2024-03-01,Prince Edward Island,house,122.6
2024-03-01,Quebec,house,142.4
2024-03-01,"Québec, Quebec",house,130.3
2024-03-01,"Regina, Saskatchewan",house,101.5
2024-03-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-03-01,Saskatchewan,house,104
2024-03-01,"Saskatoon, Saskatchewan",house,105.6
2024-03-01,"Sherbrooke, Quebec",house,111
2024-03-01,"St. Catharines-Niagara, Ontario",house,126.9
2024-03-01,"St. John's, Newfoundland and Labrador",house,105.7
2024-03-01,"Toronto, Ontario",house,114.5
2024-03-01,"Trois-Rivières, Quebec",house,112.3
2024-03-01,"Vancouver, British Columbia",house,128.5
2024-03-01,"Victoria, British Columbia",house,120.3
2024-03-01,"Windsor, Ontario",house,145.9
2024-03-01,"Winnipeg, Manitoba",house,139.9
2024-04-01,Alberta,house,119.7
2024-04-01,Atlantic Region,house,116.5
2024-04-01,British Columbia,house,127.8
2024-04-01,"Calgary, Alberta",house,129.7
2024-04-01,Canada,house,124.7
2024-04-01,"Charlottetown, Prince Edward Island",house,122.6
2024-04-01,"Edmonton, Alberta",house,108.6
2024-04-01,"Greater Sudbury, Ontario",house,119.2
2024-04-01,"Guelph, Ontario",house,123
2024-04-01,"Halifax, Nova Scotia",house,120.2
2024-04-01,"Hamilton, Ontario",house,114.2
2024-04-01,"Kelowna, British Columbia",house,121.9
2024-04-01,"Kitchener-Cambridge-Waterloo, Ontario",house,155.9
2024-04-01,"London, Ontario",house,144.6
2024-04-01,Manitoba,house,139.3
2024-04-01,"Montréal, Quebec",house,151.7
2024-04-01,New Brunswick,house,120
2024-04-01,Newfoundland and Labrador,house,105.7
2024-04-01,Nova Scotia,house,120.2
2024-04-01,Ontario,house,124.8
2024-04-01,"Oshawa, Ontario",house,121.5
2024-04-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164.8
2024-04-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.9
2024-04-01,Prairie Region,house,120.6
2024-04-01,Prince Edward Island,house,122.6
2024-04-01,Quebec,house,142.3
2024-04-01,"Québec, Quebec",house,130.3
2024-04-01,"Regina, Saskatchewan",house,101.2
2024-04-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-04-01,Saskatchewan,house,103.7
2024-04-01,"Saskatoon, Saskatchewan",house,105.3
2024-04-01,"Sherbrooke, Quebec",house,111
2024-04-01,"St. Catharines-Niagara, Ontario",house,126.9
2024-04-01,"St. John's, Newfoundland and Labrador",house,105.7
2024-04-01,"Toronto, Ontario",house,114.5
2024-04-01,"Trois-Rivières, Quebec",house,112.3
2024-04-01,"Vancouver, British Columbia",house,129.2
2024-04-01,"Victoria, British Columbia",house,120.3
2024-04-01,"Windsor, Ontario",house,145.9
2024-04-01,"Winnipeg, Manitoba",house,139.3
2024-05-01,Alberta,house,120.6
2024-05-01,Atlantic Region,house,117.2
2024-05-01,British Columbia,house,127.9
2024-05-01,"Calgary, Alberta",house,131.4
2024-05-01,Canada,house,124.9
2024-05-01,"Charlottetown, Prince Edward Island",house,122.6
2024-05-01,"Edmonton, Alberta",house,108.5
2024-05-01,"Greater Sudbury, Ontario",house,118.8
2024-05-01,"Guelph, Ontario",house,123
2024-05-01,"Halifax, Nova Scotia",house,121.5
2024-05-01,"Hamilton, Ontario",house,114.2
2024-05-01,"Kelowna, British Columbia",house,121.6
2024-05-01,"Kitchener-Cambridge-Waterloo, Ontario",house,155.3
2024-05-01,"London, Ontario",house,143.4
2024-05-01,Manitoba,house,139.4
2024-05-01,"Montréal, Quebec",house,152.2
2024-05-01,New Brunswick,house,120
2024-05-01,Newfoundland and Labrador,house,106.1
2024-05-01,Nova Scotia,house,121.5
2024-05-01,Ontario,house,124.7
2024-05-01,"Oshawa, Ontario",house,121.5
2024-05-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164.9
2024-05-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.6
2024-05-01,Prairie Region,house,121.4
2024-05-01,Prince Edward Island,house,122.6
2024-05-01,Quebec,house,142.8
2024-05-01,"Québec, Quebec",house,131.2
2024-05-01,"Regina, Saskatchewan",house,101.1
2024-05-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-05-01,Saskatchewan,house,104.4
2024-05-01,"Saskatoon, Saskatchewan",house,106.3
2024-05-01,"Sherbrooke, Quebec",house,111
2024-05-01,"St. Catharines-Niagara, Ontario",house,126.9
2024-05-01,"St. John's, Newfoundland and Labrador",house,106.1
2024-05-01,"Toronto, Ontario",house,114.5
2024-05-01,"Trois-Rivières, Quebec",house,114.6
2024-05-01,"Vancouver, British Columbia",house,129.2
2024-05-01,"Victoria, British Columbia",house,121
2024-05-01,"Windsor, Ontario",house,145.9
2024-05-01,"Winnipeg, Manitoba",house,139.4
2024-06-01,Alberta,house,121.2
2024-06-01,Atlantic Region,house,117.4
2024-06-01,British Columbia,house,127
2024-06-01,"Calgary, Alberta",house,132.4
2024-06-01,Canada,house,124.7
2024-06-01,"Charlottetown, Prince Edward Island",house,122.6
2024-06-01,"Edmonton, Alberta",house,108.5
2024-06-01,"Greater Sudbury, Ontario",house,118.8
2024-06-01,"Guelph, Ontario",house,122.8
2024-06-01,"Halifax, Nova Scotia",house,121.5
2024-06-01,"Hamilton, Ontario",house,114.1
2024-06-01,"Kelowna, British Columbia",house,121.2
2024-06-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154.9
2024-06-01,"London, Ontario",house,143.4
2024-06-01,Manitoba,house,139.5
2024-06-01,"Montréal, Quebec",house,151.6
2024-06-01,New Brunswick,house,120
2024-06-01,Newfoundland and Labrador,house,107.1
2024-06-01,Nova Scotia,house,121.5
2024-06-01,Ontario,house,124.5
2024-06-01,"Oshawa, Ontario",house,121.5
2024-06-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164.4
2024-06-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2024-06-01,Prairie Region,house,122
2024-06-01,Prince Edward Island,house,122.6
2024-06-01,Quebec,house,142.4
2024-06-01,"Québec, Quebec",house,131.2
2024-06-01,"Regina, Saskatchewan",house,101.1
2024-06-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-06-01,Saskatchewan,house,104.9
2024-06-01,"Saskatoon, Saskatchewan",house,107.1
2024-06-01,"Sherbrooke, Quebec",house,111
2024-06-01,"St. Catharines-Niagara, Ontario",house,126.2
2024-06-01,"St. John's, Newfoundland and Labrador",house,107.1
2024-06-01,"Toronto, Ontario",house,114.3
2024-06-01,"Trois-Rivières, Quebec",house,114.6
2024-06-01,"Vancouver, British Columbia",house,128.4
2024-06-01,"Victoria, British Columbia",house,119.4
2024-06-01,"Windsor, Ontario",house,145.9
2024-06-01,"Winnipeg, Manitoba",house,139.5
2024-07-01,Alberta,house,122.2
2024-07-01,Atlantic Region,house,117.4
2024-07-01,British Columbia,house,127.4
2024-07-01,"Calgary, Alberta",house,133.5
2024-07-01,Canada,house,125
2024-07-01,"Charlottetown, Prince Edward Island",house,122.6
2024-07-01,"Edmonton, Alberta",house,109.4
2024-07-01,"Greater Sudbury, Ontario",house,118.8
2024-07-01,"Guelph, Ontario",house,122.8
2024-07-01,"Halifax, Nova Scotia",house,121.5
2024-07-01,"Hamilton, Ontario",house,114.1
2024-07-01,"Kelowna, British Columbia",house,122.2
2024-07-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154.2
2024-07-01,"London, Ontario",house,143.5
2024-07-01,Manitoba,house,139.4
2024-07-01,"Montréal, Quebec",house,152
2024-07-01,New Brunswick,house,120
2024-07-01,Newfoundland and Labrador,house,107.1
2024-07-01,Nova Scotia,house,121.5
2024-07-01,Ontario,house,124.5
2024-07-01,"Oshawa, Ontario",house,121.5
2024-07-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",house,164
2024-07-01,"Ottawa-Gatineau, Quebec part, Ontario/Quebec",house,115.8
2024-07-01,Prairie Region,house,122.8
2024-07-01,Prince Edward Island,house,122.6
2024-07-01,Quebec,house,142.7
2024-07-01,"Québec, Quebec",house,131.2
2024-07-01,"Regina, Saskatchewan",house,101.9
2024-07-01,"Saint John, Fredericton, and Moncton, New Brunswick",house,120
2024-07-01,Saskatchewan,house,105.3
2024-07-01,"Saskatoon, Saskatchewan",house,107.3
2024-07-01,"Sherbrooke, Quebec",house,111.3
2024-07-01,"St. Catharines-Niagara, Ontario",house,126.1
2024-07-01,"St. John's, Newfoundland and Labrador",house,107.1
2024-07-01,"Toronto, Ontario",house,114.5
2024-07-01,"Trois-Rivières, Quebec",house,114.6
2024-07-01,"Vancouver, British Columbia",house,128.8
2024-07-01,"Victoria, British Columbia",house,119.4
2024-07-01,"Windsor, Ontario",house,145.9
2024-07-01,"Winnipeg, Manitoba",house,139.4
2024-08-01,Alberta,house,121.9
2024-08-01,Atlantic Region,house,117.4
2024-08-01,British Columbia,house,127.5
2024-08-01,"Calgary, Alberta",house,132.9
2024-08-01,Canada,house,125
2024-08-01,"Charlottetown, Prince Edward Island",house,122.6
2024-08-01,"Edmonton, Alberta",house,109.5
2024-08-01,"Greater Sudbury, Ontario",house,118.8
2024-08-01,"Guelph, Ontario",house,122.8
2024-08-01,"Halifax, Nova Scotia",house,121.5
2024-08-01,"Hamilton, Ontario",house,114.2
2024-08-01,"Kelowna, British Columbia",house,122.1
2024-08-01,"Kitchener-Cambridge-Waterloo, Ontario",house,154
